url;title;url_author;author;url_oeuvre;title_oeuvre;rating tags;warning tags;category tags;fandom tags;relationship tags;character tags;freeform tags;language;published;status;words;chapters;comments;kudos;bookmarks;hits
['/works/13237206'];['it all comes back to you'];[['/users/scarlettroses/pseuds/scarlettroses']];[['scarlettroses']];/tags/Newsies%20-%20All%20Media%20Types/works;Newsies - All Media Types;['Teen And Up Audiences'];['No Archive Warnings Apply'];['F/F', 'M/M'];['Newsies - All Media Types'];['David Jacobs/Jack Kelly', 'Sarah Jacobs/Katherine Plumber Pulitzer', 'Spot Conlon/Racetrack Higgins'];['Jack Kelly', 'David Jacobs', 'Crutchie | Crutchy (Newsies)', 'Sarah Jacobs', 'Katherine Plumber Pulitzer', 'Spot Conlon', 'Racetrack Higgins', 'Albert DaSilva (Newsies)', 'Elmer (Newsies)'];['Fake/Pretend Relationship', 'Alternate Universe - Modern Setting', 'my boys just want some cake', 'Bakery and Coffee Shop', 'Friends to Lovers', 'so much cursing i’m very sorry', 'Angst', 'Sad Backstories', 'Is that a tag??', 'Past Abuse'];['\n        English\n      '];['2018-01-02'];['2018-02-26'];['29,617'];['13/13'];['382'];['1,376'];['185'];['17,955']
['/works/7793002'];['So Named'];[['/users/dumbkili/pseuds/dumbkili']];[['dumbkili']];/tags/Newsies%20-%20All%20Media%20Types/works;Newsies - All Media Types;['General Audiences'];['No Archive Warnings Apply'];['M/M'];['Newsies (1992)', 'Newsies!: the Musical - Fierstein/Menken'];['David Jacobs/Jack Kelly'];['Jack Kelly', 'David Jacobs', 'Racetrack Higgins', 'Les Jacobs'];['Flirting', 'Canon Era', 'Nicknames', 'Pining', 'POV Jack', 'Drawing', 'fire escapes are the 19th century netflix and chill', 'First Kiss', 'not really the movie or the musical kinda existing in limbo'];['\n        English\n      '];['2016-08-17'];;['6,559'];['1/1'];['75'];['2,662'];['350'];['17,639']
['/works/26866000'];['sharpen me like a knife'];[['/users/firehearte/pseuds/firehearte']];[['firehearte']];/tags/Newsies%20-%20All%20Media%20Types/works;Newsies - All Media Types;['Explicit'];['Creator Chose Not To Use Archive Warnings'];['M/M'];['Newsies!: the Musical - Fierstein/Menken', 'Newsies - All Media Types', 'Newsies (1992)'];['Spot Conlon/Racetrack Higgins', 'Spot Conlon & Racetrack Higgins'];"['Spot Conlon', 'Racetrack Higgins', 'Jack Kelly', 'Albert DaSilva (Newsies)', ""a bunch of other background newsies but i'm not gonna tag them we all know why we're here""]";['Kinktober 2020', 'Canon Era', 'Porn With Plot', 'Porn with Feelings', 'this is really just. very kinky and stupid.', 'and i love it very much', 'Angst', 'Angst with a Happy Ending', 'Slow Burn', 'its an emotional slow burn they kiss immediately lmao', 'BDSM', 'Humiliation', 'Masturbation', 'Anal Sex', 'Rimming', 'Semi-Public Sex', 'damn these tags are just getting worse and worse huh', 'Boot Worship', 'Impact Play', 'Power Exchange', 'this is just a lot!!!!', 'poorly negotiated bdsm in certain cases', 'characters using bdsm as an excuse to not talk about their feelings'];['\n        English\n      '];['2020-10-06'];['2025-07-15'];['62,387'];['18/18'];['246'];['646'];['62'];['16,951']
['/works/29232111'];['too many colours (enough to drive all of us insane)'];[['/users/scarlettroses/pseuds/scarlettroses']];[['scarlettroses']];/tags/Newsies%20-%20All%20Media%20Types/works;Newsies - All Media Types;['Teen And Up Audiences'];['No Archive Warnings Apply'];['M/M'];['Newsies - All Media Types'];['David Jacobs/Jack Kelly', 'Albert DaSilva/Finch (Newsies)', 'David Jacobs/Original Male Character(s)', 'Spot Conlon/Racetrack Higgins'];['Jack Kelly', 'David Jacobs', 'Crutchie (Newsies)', 'Racetrack Higgins', 'Spot Conlon', 'Original Male Character(s)', 'Romeo (Newsies)', 'Smalls (Newsies)', 'Albert DaSilva (Newsies)', 'Finch (Newsies)', 'Katherine Plumber Pulitzer', 'Sarah Jacobs (Newsies)'];['ohohoho boy folks', 'Alternate Universe - Modern Setting', 'Slow Burn', 'Sexuality Crisis', 'Internalized Homophobia', 'Friends to Lovers', 'jack has adhd and a tic disorder', 'Jack Kelly is a POC', 'because he always is in my writing but lets make it clear', 'Coming Out', 'an obscene amount of sentimental hugs', 'Emotional/Psychological Abuse', 'not between jack and davey tho!!'];['\n        English\n      '];['2021-02-06'];['2022-02-01'];['86,340'];['20/20'];['456'];['729'];['115'];['16,136']
['/works/10855920'];['Fanmixes and Playlists'];[[]];[[]];/tags/Newsies%20-%20All%20Media%20Types/works;Newsies - All Media Types;['Not Rated'];['No Archive Warnings Apply'];['F/F', 'F/M', 'M/M', 'Other'];['The Avengers (Marvel Movies)', 'Supernatural', 'Newsies (1992)', 'Suits (TV)', 'X-Men (Movieverse)', 'X-Men (Alternate Timeline Movies)', 'Teen Wolf (TV)', 'Original Work', 'Night at the Museum (Movies)', 'Batman - All Media Types', 'DC Animated Universe', 'Thor (Movies)', 'Kuroshitsuji | Black Butler', 'Captain America - All Media Types', 'Young Justice (Cartoon)', 'X-Men (Comicverse)', 'X-Men: The Animated Series', 'Star Trek: The Original Series', 'Star Trek: Alternate Original Series (Movies)', 'X-Men Evolution', 'The Hobbit (Jackson Movies)', 'The Hobbit - J. R. R. Tolkien', 'Justice League: Gods and Monsters (2015)', 'Star Wars Original Trilogy', 'Frozen (2013)', 'Rise of the Guardians (2012)', 'Sherlock (TV)', 'Zootopia (2016)', 'Guardians of the Galaxy (Movies)', 'Justice League & Justice League Unlimited (Cartoons)', 'Transformers (Bay Movies)', 'Psych', 'Justice League - All Media Types', 'Batman v Superman: Dawn of Justice', 'Suicide Squad (2016)', 'Harry Potter - J. K. Rowling', 'Harry Potter and the Cursed Child - Thorne & Rowling', 'Once Upon a Time (TV)', 'NCIS', 'DCU', 'Satan and Me (Webcomic)', 'Gravity Falls', 'Yuri!!! on Ice (Anime)', 'ワンパンマン | One-Punch Man', 'Star Wars Sequel Trilogy', 'Wonder Woman (2017)', '13 Reasons Why (TV)', 'Kingsman (Movies)', 'Voltron: Legendary Defender', 'She-Ra and the Princesses of Power (2018)', 'Good Omens (TV)'];"['Steve Rogers/Tony Stark', 'Gabriel/Sam Winchester', 'David Jacobs/Jack Kelly', 'James ""Bucky"" Barnes/Pepper Potts', 'Clint Barton/Phil Coulson', 'Michael/Adam Milligan', 'Mike Ross/Harvey Specter', 'Bruce Banner/Natasha Romanov', 'Hank McCoy/Alex Summers', 'Beast/Havok (X-Men)', 'Derek Hale/Stiles Stilinski', 'Logan (X-Men)/Scott Summers', 'Wolverine/Cyclops (X-Men)', 'Isaac Lahey/Scott McCall', 'Ahkmenrah/Larry Daley', 'Jedediah/Octavius (Night at the Museum)', 'Allison Argent/Lydia Martin', 'Harleen Quinzel/Bruce Wayne', 'Harley Quinn/Batman', 'Loki/Sigyn (Marvel)', 'Peter Hale/Sheriff Stilinski', 'Sebastian Michaelis/Ciel Phantomhive', 'Brock Rumlow/Sinthea Schmidt', 'Roy Harper/Wally West', 'Sean Cassidy/Moira MacTaggert', 'James T. Kirk/Spock', 'Rogue/Scott Summers', 'Bilbo Baggins/Thorin Oakenshield', 'Amanda Grayson/Sarek', 'Hernan Guerra/Kirk Langstrom', 'Luke Skywalker/Han Solo', 'Elsa (Disney)/Jack Frost (Guardians of Childhood)', 'Poe Dameron/Finn', 'Sherlock Holmes/John Watson', 'Rey/Ben Solo | Kylo Ren', 'Erik Lehnsherr/Charles Xavier', 'Judy Hopps/Nick Wilde', 'Peter Quill/Ronan the Accuser', 'Peggy Carter/Steve Rogers', 'Helena Bertinelli/Vic Sage', 'James ""Bucky"" Barnes/T\'Challa', 'Bumblebee/Sam Witwicky', 'Carlton Lassiter/Shawn Spencer', 'Balthazar/Jo Harvelle', 'Clark Kent/Bruce Wayne', 'Scott Lang/Sam Wilson', 'Kon-El | Conner Kent /Dick Grayson', 'Joker (DCU)/Harleen Quinzel', 'Scorpius Malfoy/Albus Severus Potter', 'Draco Malfoy/Harry Potter', 'Belle/Rumplestiltskin | Mr. Gold', 'Anthony DiNozzo/Timothy McGee', 'Captain Hook | Killian Jones/Emma Swan', 'Tim Drake/Jason Todd', 'Natalie McAllister/Satan | Lucifer', 'Bill Cipher/Dipper Pines', 'James ""Bucky"" Barnes/Tony Stark', 'James ""Bucky"" Barnes/Sam Wilson', 'Loki/Tony Stark', 'Katsuki Yuuri/Victor Nikiforov', 'Genos/Saitama (One-Punch Man)', 'Groot/Rocket Raccoon', 'Tony Stark/Bruce Wayne', 'Diana (Wonder Woman)/Steve Trevor', 'Clay Jensen/Tony Padilla', 'Otabek Altin/Yuri Plisetsky', 'Kate Argent/Derek Hale', 'Harry Hart | Galahad/Gary ""Eggsy"" Unwin', 'Keith/Lance (Voltron)', 'Adora/Catra (She-Ra)', 'Jaylah/Montgomery ""Scotty"" Scott', 'Pavel Chekov/Hikaru Sulu', 'Leonard ""Bones"" McCoy/Nyota Uhura', 'Aziraphale/Crowley (Good Omens)', 'Steve Rogers/Stiles Stilinski', 'Optimus Prime/Cade Yeager']";;['Fanmix', 'Playlist', 'Why Brain Why', 'Rare Pairings', 'Sorry Not Sorry', 'Pansexual Character', 'pansexuality', 'Captain America: Civil War (Movie)', 'Star Trek Beyond', 'Alternate Universe - Evil', 'Villain Genos', 'Villain Saitama', 'Crossovers & Fandom Fusions', 'Movie: Star Wars: The Last Jedi', 'Unhealthy Relationships', 'I Will Go Down With This Ship', 'Ineffable Husbands (Good Omens)', 'Crossover Pairings'];['\n        English\n      '];['2020-01-08'];['2020-06-27'];['8,628'];['79/?'];['32'];['210'];['38'];['15,895']
['/works/15964118'];['The Beast of Brooklyn'];[['/users/ArtemisRayne/pseuds/ArtemisRayne']];[['ArtemisRayne']];/tags/Newsies%20-%20All%20Media%20Types/works;Newsies - All Media Types;['Mature'];['Graphic Depictions Of Violence'];['M/M'];['Newsies!: the Musical - Fierstein/Menken'];['Spot Conlon/Racetrack Higgins', 'David Jacobs/Jack Kelly'];['Racetrack Higgins', 'Spot Conlon', 'Jack Kelly', 'David Jacobs', 'Weisel (Newsies)', 'Sofia Higgins (OC)'];['Alternate Universe - Modern Setting', 'Alternate Universe - Fantasy', 'Alternate Universe - Beauty and the Beast Fusion', 'Angst', 'Beauty and the Beast Elements', 'Ballet Dancer Race', 'Organized Crime', 'Implied/Referenced Drug Use', 'Bad Parenting', 'Underage Smoking', 'Heavy Angst', 'Dad Friend Jack', 'Mom Friend Davey', 'Blind Character', 'Internalized Homophobia', 'Families of Choice', 'Implied Sexual Content', 'References to Depression', 'Bilingual Character(s)', 'Homophobic Language', 'Gun Violence', 'Character Death'];['\n        English\n      '];['2018-09-11'];['2019-02-25'];['92,587'];['26/26'];['280'];['933'];['164'];['14,768']
['/works/22383052'];"[""we'll climb mountains together""]";[['/users/seastruck/pseuds/seastruck']];[['seastruck']];/tags/Newsies%20-%20All%20Media%20Types/works;Newsies - All Media Types;['Mature'];['No Archive Warnings Apply'];['M/M'];['Newsies!: the Musical - Fierstein/Menken', 'Newsies - All Media Types', 'Newsies (1992)'];['David Jacobs/Jack Kelly'];['David Jacobs', 'Jack Kelly', 'Racetrack Higgins', 'Les Jacobs', 'Katherine Plumber Pulitzer', 'Crutchie (Newsies)', 'Albert DaSilva (Newsies)', 'Specs (Newsies)', 'Romeo (Newsies)', 'Elmer (Newsies)', 'Spot Conlon', 'Oscar Delancey', 'Morris Delancey', 'Sarah Jacobs', 'Original Characters', 'Finch (Newsies)', 'The Jacobs Parents'];"['Newsies As Family', 'Domestic Shenanigans', 'Period Typical Life Obstacles', 'Period Typical Bigotry', 'Some Unrealistic Solutions to Problems', 'Slow Burn', 'dumbassery and inability to use words displayed by our two male leads', 'vague hints of newsbians and sprace', 'newsies love their oblivious bisexual dads', 'i wish this was more fluffy', ""but it's really not"", 'Post-Strike', 'Canon Era']";['\n        English\n      '];['2020-01-24'];['2020-03-01'];['34,888'];['6/6'];['168'];['1,423'];['287'];['14,616']
['/works/17556689'];['Let’s See Where This Leads'];[['/users/orphan_account/pseuds/orphan_account']];[['orphan_account']];/tags/Newsies%20-%20All%20Media%20Types/works;Newsies - All Media Types;['Teen And Up Audiences'];['No Archive Warnings Apply'];['F/F', 'M/M'];['Newsies!: the Musical - Fierstein/Menken', 'Newsies (1992)'];['David Jacobs/Jack Kelly', 'Spot Conlon/Racetrack Higgins', 'Sarah Jacobs/Katherine Plumber Pulitzer', 'Esther Jacobs/Mayer Jacobs'];['David Jacobs', 'Jack Kelly', 'Kloppman', 'Katherine Plumber Pulitzer', 'Sarah Jacobs', 'Crutchie (Newsies)', 'Racetrack Higgins', 'Spot Conlon', 'Esther Jacobs (Newsies)', 'Mayer Jacobs', 'Les Jacobs'];['Period-Typical Homophobia', 'Internalized Homophobia', 'Canon Era', 'Post-Canon', 'Our poor sweet gays', 'so obvious', 'SO GAY', 'Parent-Child Relationship', 'Protective Siblings', 'Sibling Love', 'Les Jacobs is underappreciated', '5+1', '5+1 Things'];['\n        English\n      '];['2019-01-27'];;['14,839'];['1/1'];['124'];['1,539'];['216'];['14,381']
['/works/10545536'];['The Words on Your Skin'];[['/users/IGuessIWriteStuffNow/pseuds/IGuessIWriteStuffNow']];[['IGuessIWriteStuffNow']];/tags/Newsies%20-%20All%20Media%20Types/works;Newsies - All Media Types;['Teen And Up Audiences'];['No Archive Warnings Apply'];['M/M'];['Newsies!: the Musical - Fierstein/Menken', 'Newsies - All Media Types', 'Newsies (1992)'];['David Jacobs/Jack Kelly'];['David Jacobs', 'Jack Kelly', 'Sarah Jacobs', 'Les Jacobs'];"['Soulmate AU', 'i mean its more about jack and dave falling in love', 'in a world where soulmates are a thing', 'Canon Era', 'Pining', 'it could be movie or musical your pick', 'Strangers to Friends to Lovers', ""au where jack doesn't kiss a girl when the strike is won"", 'Fluff', ""i know soulmates is overdone but trust me I think I've got this"", ""AU where any marks - writing bruises etc - on your soulmate's skin appear on your own"", 'Flirting', 'gratuitous references to Truth about the Moon', 'edit 2/27/2024: rewrote the whole darn thing', 'yall should read it now its new and fun']";['\n        English\n      '];['2017-04-04'];;['8,564'];['1/1'];['54'];['1,705'];['160'];['13,366']
['/works/11085798'];['Misunderstandings'];[['/users/IGuessIWriteStuffNow/pseuds/IGuessIWriteStuffNow']];[['IGuessIWriteStuffNow']];/tags/Newsies%20-%20All%20Media%20Types/works;Newsies - All Media Types;['Teen And Up Audiences'];['No Archive Warnings Apply'];['M/M'];['Newsies!: the Musical - Fierstein/Menken', 'Newsies (1992)', 'Newsies - All Media Types'];['David Jacobs/Jack Kelly'];['David Jacobs', 'Jack Kelly', 'Katherine Plumber Pulitzer'];"['Alternate Universe - Modern Setting', 'Mutual Pining', ""the most domestic thing I've ever written"", 'Fluff', 'Misunderstandings', 'Miscommunication', 'Dinner Date', ""davey doesn't realize its a date"", 'Sharing Clothes', 'So much kissing', 'dear god', ""don't worry its mostly pg"", 'Davey Is Oblivious', 'Jack loves him SO MUCH', 'Sappy and affectionate Jack', 'Flower Language', ""i'm sorry if i got the flower language stuff wrong"", 'I did one google search', 'Mornings', 'Cute', ""aaand here's the final chapter"", 'Angst with a Happy Ending', 'Getting Back Together', 'Jack is a very dramatic boy', 'its ok dave loves him anyway', 'overuse of the nickname ""jacky""', 'Poor kath has to deal with so much from these two', 'Flower crowns!!!!']";['\n        English\n      '];['2017-06-04'];['2017-06-23'];['9,287'];['3/3'];['86'];['1,312'];['147'];['12,907']
['/works/4561491'];['Improving the Truth'];[['/users/Lasadh/pseuds/Lasadh']];[['Lasadh']];/tags/Newsies%20-%20All%20Media%20Types/works;Newsies - All Media Types;['Explicit'];['No Archive Warnings Apply'];['M/M'];['Newsies (1992)'];['David Jacobs/Jack Kelly', 'Bryan Denton/David Jacobs'];['Jack Kelly', 'David Jacobs', 'Bryan Denton'];['First Kiss', 'First Time', 'Canon Compliant', 'Post-Canon'];['\n        English\n      '];['2015-08-13'];;['4,638'];['1/1'];['15'];['1,340'];['60'];['12,368']
['/works/13911150'];['Newsie x Reader Tumblr Requests'];[['/users/lunarlychallenged/pseuds/lunarlychallenged']];[['lunarlychallenged']];/tags/Newsies%20-%20All%20Media%20Types/works;Newsies - All Media Types;['General Audiences'];['No Archive Warnings Apply'];['F/M'];['Newsies!: the Musical - Fierstein/Menken'];['Racetrack Higgins/You', 'Racetrack Higgins/Reader', 'Crutchie/Reader', 'David Jacobs/Reader', 'Jack Kelly/Reader', 'Albert DaSilva (Newsies)/You', 'Albert DaSilva/Reader', 'Mush Meyers/Reader', 'Romeo/Reader', 'Finch/reader', 'Jojo/reader'];['Racetrack Higgins', 'Davey Jacobs', 'Crutchie | Crutchy (Newsies)', 'Reader', 'Jack Kelly', 'Albert DaSilva (Newsies)', 'Mush (Newsies)', 'Romeo (Newsies)', 'Finch (Newsies)', 'JoJo (Newsies)'];"[""I honestly don't know who will be in this"", 'This is just a compilation of requests I get on Tumblr']";['\n        English\n      '];['2018-03-08'];['2018-10-28'];['105,539'];['62/?'];['77'];['669'];['30'];['12,335']
['/works/14301186'];['Return to Mountain Ridge'];[['/users/timetogoslumming/pseuds/timetogoslumming']];[['timetogoslumming']];/tags/Newsies%20-%20All%20Media%20Types/works;Newsies - All Media Types;['Teen And Up Audiences'];['Creator Chose Not To Use Archive Warnings'];['M/M'];['Newsies - All Media Types', 'Newsies (1992)', 'Newsies!: the Musical - Fierstein/Menken'];['David Jacobs/Jack Kelly', 'Spot Conlon/Racetrack Higgins'];['Jack Kelly', 'David Jacobs', 'Spot Conlon', 'Racetrack Higgins', 'Crutchie | Crutchy (Newsies)', 'Specs (Newsies)', 'Albert DaSilva (Newsies)', 'Elmer (Newsies)', 'Mush Meyers', 'Kid Blink', 'Finch (Newsies)', 'Buttons (Newsies)', 'Sniper (Newsies)', 'all of the newsies lets be real here'];['Alternate Universe - Summer Camp', 'its the mountain ridge sequel', 'its here', 'Alternate Universe - Modern Setting', 'ill update tags and pairings as we go'];['\n        English\n      '];['2018-04-13'];['2018-11-30'];['66,282'];['32/32'];['565'];['822'];['40'];['12,302']
['/works/537876'];['Twist and Shout'];[['/users/gabriel/pseuds/gabriel', '/users/standbyme/pseuds/standbyme']];[['gabriel', 'standbyme']];/tags/Supernatural%20(TV%202005)/works;Supernatural (TV 2005);['Explicit'];['Graphic Depictions Of Violence', 'Major Character Death'];['F/M', 'M/M'];['Supernatural'];['Dean/Castiel', 'Sam/Jess', 'Balthazar/Castiel'];['Dean Winchester', 'Castiel', 'Sam Winchester', 'Balthazar', 'Jessica Moore', 'Adam Milligan', 'Tessa', 'Hester', 'Gabriel', 'Michael', 'Rachel', 'Ash', 'Victor Henriksen'];['DeanCas Big Bang', 'Twist and Shout', 'AU'];['\n        English\n      '];['2012-10-15'];['2014-08-01'];['97,556'];['12/?'];['5,797'];['40,467'];['10,424'];['1,567,183']
['/works/36500893'];['God of Mischief, Master of Death'];[['/users/CrazyArtChic/pseuds/CrazyArtChic']];[['CrazyArtChic']];/tags/Supernatural%20(TV%202005)/works;Supernatural (TV 2005);['Teen And Up Audiences'];['Creator Chose Not To Use Archive Warnings'];['Gen'];['Harry Potter - J. K. Rowling', 'The Avengers (Marvel Movies)', 'Labyrinth (1986)', 'Marvel Cinematic Universe', 'Supernatural (TV 2005)', 'The Addams Family - Fandom'];;['Female Harry Potter - Character', 'Hermione Granger', 'Weasley Family (Harry Potter)', 'Sirius Black', 'Loki (Marvel)', 'The Norns', 'Death - Character', 'The Potters - Character', 'The Dursleys', 'Tony Stark', 'Remus Lupin', 'Severus Snape', 'Jörmungandr | Jormungand | Midgard Serpent (Norse Religion & Lore)', 'Jareth (Labyrinth)', 'Thor', 'Hogun (Marvel)', 'Fandral (Marvel)', 'Sif (Marvel)', 'Volstagg (Marvel)', 'Heimdall (Marvel)', 'Frigga | Freyja (Marvel)', 'Albus Dumbledore', 'Minerva McGonagall', 'Filius Flitwick', 'Rubeus Hagrid', 'Tom Riddle | Voldemort', 'Malfoy Family (Harry Potter)', 'Wade Wilson', 'Matt Murdock', 'Dolores Umbridge', 'Arabella Figg', 'Eir (Marvel)', 'Hela (Marvel)', 'Odin (Marvel)', 'Obadiah Stane', 'Happy Hogan', 'Pepper Potts', 'Dobby (Harry Potter)', 'Winky (Harry Potter)', 'Fenrir (Marvel)', 'Hogwarts Ghosts', 'Hogwarts Staff', 'Hogwarts Castle - Character', 'Logan (X-Men)', 'Magneto', 'Raven | Mystique', 'Charles Xavier', 'Howling Commandos', 'Stephen Strange', 'God | Chuck Shurley', 'Dean Winchester', 'Sam Winchester', 'John Winchester'];['Rule 63', 'Time Travel Fix-It', 'Master of Death Harry Potter', 'Loki is Harry Potter', 'Female Harry Potter', 'mentions of child abuse', 'loose references to Norse Mythology', 'Minor Character Death', 'no betas we die like men', 'Redemption is a bitch', 'Inspired by Addams Family', 'loose references to Greek Mythology', 'Easter Eggs', 'hidden references', 'Mentions of rape in greek myths', 'Multiverse'];['\n        English\n      '];['2022-01-18'];['2024-04-02'];['449,157'];['130/130'];['7,472'];['10,912'];['3,206'];['753,751']
['/works/775515'];"[""Angel's Wild""]";[['/users/orphan_account/pseuds/LimonadeGaby', '/users/riseofthefallenone/pseuds/riseofthefallenone']];[['LimonadeGaby (orphan_account)', 'riseofthefallenone']];/tags/Supernatural%20(TV%202005)/works;Supernatural (TV 2005);['Explicit'];['Creator Chose Not To Use Archive Warnings'];['F/M', 'M/M'];['Supernatural'];['Castiel/Dean Winchester', 'Jessica Moore/Sam Winchester'];['Castiel', 'Dean Winchester', 'Sam Winchester', 'Jessica Moore', 'Bobby Singer', 'Balthazar', 'Raphael', 'Anna Milton', 'John Winchester'];['Alternate Universe', 'Wingfic', 'Hurt/Comfort', 'top and bottom!Cas', 'top and bottom!Dean', 'Wing Kink', 'Slow Build', 'Slow Burn'];['\n        English\n      '];['2013-04-27'];['2014-05-04'];['389,271'];['52/52'];['2,900'];['15,186'];['5,449'];['702,293']
